flight_id,flight_no,scheduled_departure,scheduled_arrival,actual_departure,actual_arrival,departure_airport,arrival_airport,aircraft_code,status,base_fare_economy
1255,AC2254,2025-09-01 22:15:00,2025-09-02 11:51:00,2025-09-01 22:15:00,2025-09-02 11:51:00,YYZ,LHR,789,On Time,877.46
1256,AC2255,2025-01-06 22:15:00,2025-01-07 00:45:00,2025-01-06 22:15:00,2025-01-07 00:45:00,CDG,SIN,CR9,On Time,631.71
1257,AC2256,2025-06-12 05:15:00,2025-06-12 17:57:00,,,DEL,LHR,CR9,Cancelled,534.54
1258,AC2257,2025-12-12 18:30:00,2025-12-13 02:30:00,2025-12-12 18:30:00,2025-12-13 02:30:00,DEL,BLR,CR9,On Time,493.96
1259,AC2258,2025-11-21 19:00:00,2025-11-21 21:00:00,2025-11-21 19:00:00,2025-11-21 21:00:00,SYD,BLR,32N,On Time,275.76
1260,AC2259,2025-03-27 17:15:00,2025-03-27 23:09:00,2025-03-27 17:15:00,2025-03-27 23:09:00,DXB,AMS,CR9,Arrived,926.55
1261,AC2260,2025-07-09 16:00:00,2025-07-09 21:18:00,2025-07-09 16:00:00,2025-07-09 21:18:00,CDG,GRU,321,On Time,799.81
1262,AC2261,2025-11-29 19:45:00,2025-11-30 02:21:00,2025-11-29 19:45:00,2025-11-30 02:21:00,LAX,ORD,789,On Time,570.25
1263,AC2262,2025-06-21 08:15:00,2025-06-21 15:27:00,2025-06-21 08:15:00,2025-06-21 15:27:00,LHR,SIN,CR9,On Time,578.79
1264,AC2263,2025-07-15 14:45:00,2025-07-16 00:09:00,2025-07-15 14:45:00,2025-07-16 00:09:00,ORD,ATL,789,On Time,898.46
1265,AC2264,2025-02-14 08:00:00,2025-02-14 17:36:00,2025-02-14 08:00:00,2025-02-14 17:36:00,JNB,BLR,321,On Time,461.36
1266,AC2265,2025-11-16 22:00:00,2025-11-17 07:24:00,2025-11-16 22:00:00,2025-11-17 07:24:00,LHR,ORD,CR9,On Time,788.87
1267,AC2266,2025-08-04 11:15:00,2025-08-04 22:27:00,2025-08-04 11:15:00,2025-08-04 22:27:00,DXB,LHR,CR9,On Time,215.04
1268,AC2267,2025-06-29 19:45:00,2025-06-30 08:33:00,2025-06-29 19:45:00,2025-06-30 08:33:00,SYD,AMS,321,On Time,771.25
1269,AC2268,2025-04-25 21:30:00,2025-04-26 02:18:00,2025-04-25 21:30:00,2025-04-26 02:18:00,BOM,FRA,77W,On Time,375.14
1270,AC2269,2025-12-11 12:00:00,2025-12-12 00:48:00,2025-12-11 12:00:00,2025-12-12 00:48:00,JNB,DEL,789,On Time,132.89
1271,AC2270,2025-09-23 15:30:00,2025-09-23 19:06:00,2025-09-23 15:30:00,2025-09-23 19:06:00,LAX,AMS,77W,On Time,476.92
1272,AC2271,2025-04-09 17:00:00,2025-04-10 04:30:00,2025-04-09 17:00:00,2025-04-10 04:30:00,CDG,ATL,789,On Time,226.96
1273,AC2272,2025-03-30 17:30:00,2025-03-31 01:30:00,2025-03-30 17:30:00,2025-03-31 01:30:00,DXB,DEL,738,On Time,202.65
1274,AC2273,2025-03-02 17:30:00,2025-03-03 05:30:00,2025-03-02 17:30:00,2025-03-03 05:30:00,NRT,BLR,388,On Time,387.6
1275,AC2274,2025-08-12 05:15:00,2025-08-12 07:03:00,2025-08-12 05:15:00,2025-08-12 07:03:00,JFK,AMS,321,On Time,884.09
1276,AC2275,2025-01-13 09:45:00,2025-01-13 19:09:00,2025-01-13 11:02:00,2025-01-13 20:26:00,JFK,NRT,789,Delayed,318.97
1277,AC2276,2025-04-10 22:15:00,2025-04-11 08:51:00,2025-04-11 00:21:00,2025-04-11 10:57:00,JNB,ORD,77W,Delayed,759.43
1278,AC2277,2025-02-12 09:00:00,2025-02-12 18:30:00,2025-02-12 09:00:00,2025-02-12 18:30:00,DXB,BOM,77W,On Time,205.84
1279,AC2278,2025-03-04 08:15:00,2025-03-04 13:15:00,2025-03-04 09:08:00,2025-03-04 14:08:00,BLR,DXB,388,Delayed,184.23
1280,AC2279,2025-04-17 17:00:00,2025-04-18 00:36:00,2025-04-17 17:00:00,2025-04-18 00:36:00,SYD,SIN,CR9,On Time,181.07
1281,AC2280,2025-04-18 18:45:00,2025-04-19 07:21:00,2025-04-18 18:45:00,2025-04-19 07:21:00,YYZ,AMS,321,On Time,494.23
1282,AC2281,2025-01-06 10:00:00,2025-01-06 13:00:00,2025-01-06 10:00:00,2025-01-06 13:00:00,ORD,ATL,77W,On Time,407.83
1283,AC2282,2025-10-07 05:15:00,2025-10-07 13:15:00,2025-10-07 05:15:00,2025-10-07 13:15:00,AMS,SYD,388,On Time,220.92
1284,AC2283,2025-01-12 21:15:00,2025-01-13 01:27:00,2025-01-12 21:15:00,2025-01-13 01:27:00,FRA,CDG,388,On Time,865.82
1285,AC2284,2025-04-23 07:15:00,2025-04-23 12:03:00,2025-04-23 07:15:00,2025-04-23 12:03:00,JFK,DEL,32N,On Time,911.18
1286,AC2285,2025-11-30 14:45:00,2025-12-01 01:33:00,2025-11-30 14:45:00,2025-12-01 01:33:00,DEL,NRT,388,On Time,545.5
1287,AC2286,2025-05-09 10:15:00,2025-05-09 20:21:00,2025-05-09 11:56:00,2025-05-09 22:02:00,BOM,DXB,32N,Delayed,918.35
1288,AC2287,2025-10-28 14:15:00,2025-10-29 01:39:00,2025-10-28 14:15:00,2025-10-29 01:39:00,LAX,JFK,CR9,Arrived,524.9
1289,AC2288,2025-11-02 13:30:00,2025-11-02 22:48:00,2025-11-02 13:30:00,2025-11-02 22:48:00,GRU,SIN,789,On Time,476.33
1290,AC2289,2025-11-20 07:45:00,2025-11-20 11:21:00,2025-11-20 07:45:00,2025-11-20 11:21:00,CDG,FRA,77W,On Time,544.43
1291,AC2290,2025-11-06 21:30:00,2025-11-07 04:00:00,2025-11-06 21:30:00,2025-11-07 04:00:00,FRA,JFK,77W,On Time,791.5
1292,AC2291,2025-07-03 12:00:00,2025-07-03 16:12:00,2025-07-03 12:00:00,2025-07-03 16:12:00,BLR,JFK,32N,On Time,240.38
1293,AC2292,2025-06-13 05:30:00,2025-06-13 09:42:00,2025-06-13 05:30:00,2025-06-13 09:42:00,DEL,BLR,321,On Time,386.9
1294,AC2293,2025-07-17 14:15:00,2025-07-17 22:21:00,2025-07-17 14:15:00,2025-07-17 22:21:00,ATL,HKG,321,On Time,350.78
1295,AC2294,2025-12-10 07:45:00,2025-12-10 17:45:00,2025-12-10 07:45:00,2025-12-10 17:45:00,FRA,DXB,CR9,On Time,795.12
1296,AC2295,2025-09-10 20:00:00,2025-09-11 09:54:00,2025-09-10 20:00:00,2025-09-11 09:54:00,ORD,AMS,321,On Time,223.0
1297,AC2296,2025-10-30 17:15:00,2025-10-31 01:57:00,2025-10-30 17:15:00,2025-10-31 01:57:00,ORD,ATL,77W,On Time,654.24
1298,AC2297,2025-08-25 14:15:00,2025-08-26 02:15:00,2025-08-25 14:15:00,2025-08-26 02:15:00,SYD,AMS,321,On Time,863.54
1299,AC2298,2025-06-22 05:00:00,2025-06-22 12:24:00,2025-06-22 07:16:00,2025-06-22 14:40:00,JNB,SYD,321,Delayed,720.3
1300,AC2299,2025-06-27 17:00:00,2025-06-28 01:30:00,2025-06-27 17:00:00,2025-06-28 01:30:00,DEL,JFK,CR9,On Time,628.23
1301,AC2300,2025-08-21 20:00:00,2025-08-22 08:00:00,,,BOM,LHR,738,Cancelled,205.28
1302,AC2301,2025-01-06 09:00:00,2025-01-06 22:54:00,2025-01-06 12:35:00,2025-01-07 02:29:00,ATL,LHR,CR9,Delayed,481.62
1303,AC2302,2025-07-08 22:00:00,2025-07-09 11:12:00,2025-07-08 23:36:00,2025-07-09 12:48:00,ORD,ATL,32N,Delayed,853.16
1304,AC2303,2025-06-05 07:30:00,2025-06-05 13:06:00,2025-06-05 07:30:00,2025-06-05 13:06:00,JFK,LHR,321,On Time,794.36
1305,AC2304,2025-03-12 19:00:00,2025-03-12 22:06:00,2025-03-12 22:42:00,2025-03-13 01:48:00,DFW,JNB,32N,Delayed,604.83
1306,AC2305,2025-11-23 19:00:00,2025-11-24 03:00:00,2025-11-23 19:00:00,2025-11-24 03:00:00,SYD,NRT,789,On Time,516.68
1307,AC2306,2025-06-14 20:15:00,2025-06-14 22:51:00,2025-06-14 23:47:00,2025-06-15 02:23:00,LHR,JFK,77W,Delayed,188.72
1308,AC2307,2025-05-05 11:00:00,2025-05-05 13:24:00,2025-05-05 11:00:00,2025-05-05 13:24:00,CDG,DFW,CR9,On Time,296.35
1309,AC2308,2025-07-17 11:45:00,2025-07-17 14:33:00,2025-07-17 11:45:00,2025-07-17 14:33:00,DXB,LHR,789,On Time,610.13
1310,AC2309,2025-06-10 14:45:00,2025-06-11 00:27:00,2025-06-10 15:42:00,2025-06-11 01:24:00,LHR,NRT,CR9,Delayed,878.72
1311,AC2310,2025-07-17 19:15:00,2025-07-18 06:33:00,2025-07-17 19:15:00,2025-07-18 06:33:00,ATL,DEL,77W,On Time,350.61
1312,AC2311,2025-10-23 08:15:00,2025-10-23 15:33:00,2025-10-23 08:15:00,2025-10-23 15:33:00,ORD,ATL,77W,On Time,211.47
1313,AC2312,2025-04-06 13:00:00,2025-04-06 20:30:00,2025-04-06 13:00:00,2025-04-06 20:30:00,JFK,LAX,789,On Time,412.12
1314,AC2313,2025-02-13 16:45:00,2025-02-13 20:57:00,2025-02-13 16:45:00,2025-02-13 20:57:00,LAX,JFK,388,On Time,477.6
1315,AC2314,2025-05-20 16:00:00,2025-05-20 18:06:00,2025-05-20 16:00:00,2025-05-20 18:06:00,DEL,DXB,789,On Time,890.26
1316,AC2315,2025-07-26 10:30:00,2025-07-26 18:36:00,2025-07-26 10:30:00,2025-07-26 18:36:00,ORD,JNB,32N,On Time,479.86
1317,AC2316,2025-05-08 08:15:00,2025-05-08 11:09:00,2025-05-08 11:12:00,2025-05-08 14:06:00,DXB,CDG,738,Delayed,340.93
1318,AC2317,2025-05-22 12:45:00,2025-05-22 19:09:00,2025-05-22 12:45:00,2025-05-22 19:09:00,JFK,FRA,321,On Time,729.16
1319,AC2318,2025-09-11 11:15:00,2025-09-11 22:33:00,2025-09-11 11:15:00,2025-09-11 22:33:00,GRU,FRA,77W,On Time,359.03
1320,AC2319,2025-01-02 08:15:00,2025-01-02 16:03:00,2025-01-02 08:15:00,2025-01-02 16:03:00,FRA,ATL,738,On Time,515.71
1321,AC2320,2025-05-03 10:30:00,2025-05-03 20:30:00,2025-05-03 10:30:00,2025-05-03 20:30:00,DEL,BOM,738,On Time,395.69
1322,AC2321,2025-12-08 20:45:00,2025-12-09 02:27:00,2025-12-08 20:45:00,2025-12-09 02:27:00,BLR,LHR,321,On Time,338.98
1323,AC2322,2025-01-05 16:45:00,2025-01-06 01:33:00,2025-01-05 16:45:00,2025-01-06 01:33:00,JFK,SIN,738,On Time,325.43
1324,AC2323,2025-01-09 14:15:00,2025-01-09 22:21:00,2025-01-09 14:15:00,2025-01-09 22:21:00,LAX,JFK,CR9,On Time,241.66
1325,AC2324,2025-06-21 19:45:00,2025-06-22 06:27:00,2025-06-21 19:45:00,2025-06-22 06:27:00,JFK,AMS,77W,Arrived,333.59
1326,AC2325,2025-08-23 05:30:00,2025-08-23 10:48:00,2025-08-23 05:30:00,2025-08-23 10:48:00,LHR,JFK,77W,On Time,549.8
1327,AC2326,2025-11-02 20:00:00,2025-11-03 00:54:00,2025-11-02 20:00:00,2025-11-03 00:54:00,DXB,BLR,CR9,On Time,651.03
1328,AC2327,2025-04-23 09:30:00,2025-04-23 17:12:00,2025-04-23 09:30:00,2025-04-23 17:12:00,LAX,GRU,789,On Time,735.04
1329,AC2328,2025-04-16 07:15:00,2025-04-16 20:15:00,2025-04-16 07:15:00,2025-04-16 20:15:00,AMS,ORD,77W,On Time,209.58
1330,AC2329,2025-12-14 22:45:00,2025-12-15 12:33:00,2025-12-14 23:59:00,2025-12-15 13:47:00,DEL,JFK,738,Delayed,340.21
1331,AC2330,2025-07-20 18:30:00,2025-07-20 23:54:00,2025-07-20 18:30:00,2025-07-20 23:54:00,DXB,LHR,77W,On Time,551.66
1332,AC2331,2025-03-04 18:45:00,2025-03-05 03:21:00,2025-03-04 20:43:00,2025-03-05 05:19:00,DEL,DXB,388,Delayed,359.38
1333,AC2332,2025-12-17 09:45:00,2025-12-17 19:45:00,2025-12-17 09:45:00,2025-12-17 19:45:00,AMS,JFK,789,On Time,360.52
1334,AC2333,2025-06-05 20:30:00,2025-06-05 22:48:00,2025-06-05 20:30:00,2025-06-05 22:48:00,CDG,DFW,32N,On Time,496.7
1335,AC2334,2025-10-31 08:00:00,2025-10-31 15:36:00,2025-10-31 08:00:00,2025-10-31 15:36:00,ATL,DFW,CR9,On Time,412.37
1336,AC2335,2025-05-09 09:30:00,2025-05-09 22:00:00,2025-05-09 12:08:00,2025-05-10 00:38:00,SYD,LHR,321,Delayed,672.22
1337,AC2336,2025-02-14 13:15:00,2025-02-15 03:09:00,2025-02-14 13:15:00,2025-02-15 03:09:00,HKG,SIN,32N,On Time,605.74
1338,AC2337,2025-01-17 20:30:00,2025-01-18 01:06:00,2025-01-17 20:30:00,2025-01-18 01:06:00,JFK,SYD,32N,On Time,440.58
1339,AC2338,2025-05-14 14:30:00,2025-05-14 18:12:00,2025-05-14 14:30:00,2025-05-14 18:12:00,BOM,DXB,321,On Time,847.02
1340,AC2339,2025-12-16 11:30:00,2025-12-16 14:42:00,2025-12-16 11:30:00,2025-12-16 14:42:00,NRT,CDG,32N,On Time,369.88
1341,AC2340,2025-11-18 19:15:00,2025-11-19 01:27:00,2025-11-18 21:36:00,2025-11-19 03:48:00,JFK,GRU,388,Delayed,199.72
1342,AC2341,2025-06-10 21:30:00,2025-06-11 04:54:00,2025-06-10 21:30:00,2025-06-11 04:54:00,LHR,NRT,738,On Time,469.02
1343,AC2342,2025-10-14 05:45:00,2025-10-14 08:21:00,2025-10-14 05:45:00,2025-10-14 08:21:00,BOM,DXB,321,On Time,872.68
1344,AC2343,2025-09-20 16:15:00,2025-09-21 01:33:00,2025-09-20 18:00:00,2025-09-21 03:18:00,HKG,YYZ,388,Delayed,164.43
1345,AC2344,2025-07-26 05:45:00,2025-07-26 17:21:00,2025-07-26 08:12:00,2025-07-26 19:48:00,SYD,SIN,32N,Delayed,816.53
1346,AC2345,2025-11-29 08:30:00,2025-11-29 17:24:00,2025-11-29 11:24:00,2025-11-29 20:18:00,JFK,GRU,77W,Delayed,519.62
1347,AC2346,2025-03-04 21:00:00,2025-03-05 07:18:00,2025-03-04 21:00:00,2025-03-05 07:18:00,DEL,DXB,321,On Time,586.5
1348,AC2347,2025-04-25 09:30:00,2025-04-25 18:54:00,2025-04-25 09:30:00,2025-04-25 18:54:00,AMS,JFK,32N,On Time,897.32
1349,AC2348,2025-12-19 11:00:00,2025-12-19 13:18:00,2025-12-19 11:00:00,2025-12-19 13:18:00,NRT,FRA,388,On Time,850.32
1350,AC2349,2025-04-15 08:45:00,2025-04-15 10:33:00,2025-04-15 08:45:00,2025-04-15 10:33:00,LHR,DXB,32N,On Time,444.29
1351,AC2350,2025-07-27 20:15:00,2025-07-28 08:03:00,2025-07-27 23:04:00,2025-07-28 10:52:00,YYZ,JFK,77W,Delayed,336.03
1352,AC2351,2025-12-03 08:45:00,2025-12-03 12:03:00,2025-12-03 08:45:00,2025-12-03 12:03:00,FRA,NRT,789,On Time,237.6
1353,AC2352,2025-03-29 21:15:00,2025-03-30 04:45:00,2025-03-29 21:15:00,2025-03-30 04:45:00,SIN,AMS,32N,On Time,674.05
1354,AC2353,2025-07-08 13:45:00,2025-07-08 20:03:00,2025-07-08 13:45:00,2025-07-08 20:03:00,YYZ,AMS,789,On Time,505.09
1355,AC2354,2025-01-15 14:45:00,2025-01-15 17:45:00,2025-01-15 14:45:00,2025-01-15 17:45:00,NRT,GRU,32N,On Time,601.85
1356,AC2355,2025-12-03 19:00:00,2025-12-04 07:54:00,2025-12-03 19:00:00,2025-12-04 07:54:00,JFK,LHR,738,On Time,235.62
1357,AC2356,2025-05-22 05:15:00,2025-05-22 11:15:00,2025-05-22 07:53:00,2025-05-22 13:53:00,GRU,SIN,789,Delayed,294.95
1358,AC2357,2025-07-19 21:00:00,2025-07-20 00:42:00,2025-07-19 21:00:00,2025-07-20 00:42:00,JNB,DEL,388,On Time,664.42
1359,AC2358,2025-03-13 13:30:00,2025-03-14 02:30:00,2025-03-13 13:30:00,2025-03-14 02:30:00,CDG,BLR,789,On Time,816.64
1360,AC2359,2025-11-07 10:30:00,2025-11-07 13:36:00,2025-11-07 10:30:00,2025-11-07 13:36:00,LHR,JFK,789,On Time,912.81
1361,AC2360,2025-07-26 07:00:00,2025-07-26 08:54:00,2025-07-26 07:00:00,2025-07-26 08:54:00,DEL,NRT,388,On Time,312.31
1362,AC2361,2025-12-14 20:30:00,2025-12-15 07:30:00,2025-12-14 20:30:00,2025-12-15 07:30:00,DXB,BLR,789,Arrived,791.1
1363,AC2362,2025-02-23 10:45:00,2025-02-23 21:39:00,2025-02-23 10:45:00,2025-02-23 21:39:00,SIN,SYD,32N,On Time,173.43
1364,AC2363,2025-01-20 07:45:00,2025-01-20 18:45:00,2025-01-20 07:45:00,2025-01-20 18:45:00,FRA,NRT,321,On Time,817.76
1365,AC2364,2025-02-25 19:45:00,2025-02-25 22:57:00,2025-02-25 19:45:00,2025-02-25 22:57:00,JNB,AMS,77W,On Time,581.87
1366,AC2365,2025-08-13 14:15:00,2025-08-13 18:15:00,2025-08-13 14:15:00,2025-08-13 18:15:00,ORD,YYZ,789,On Time,795.49
1367,AC2366,2025-02-14 05:00:00,2025-02-14 09:00:00,2025-02-14 05:31:00,2025-02-14 09:31:00,NRT,SIN,32N,Delayed,418.44
1368,AC2367,2025-02-06 15:15:00,2025-02-07 01:15:00,2025-02-06 15:15:00,2025-02-07 01:15:00,BOM,DXB,388,Arrived,724.48
1369,AC2368,2025-04-17 20:30:00,2025-04-18 02:30:00,2025-04-17 21:35:00,2025-04-18 03:35:00,LHR,SYD,32N,Delayed,785.32
1370,AC2369,2025-07-12 07:00:00,2025-07-12 10:06:00,2025-07-12 07:00:00,2025-07-12 10:06:00,BLR,DEL,738,On Time,203.76
1371,AC2370,2025-11-04 22:30:00,2025-11-05 00:18:00,2025-11-05 00:14:00,2025-11-05 02:02:00,LHR,DFW,321,Delayed,885.49
1372,AC2371,2025-07-03 07:15:00,2025-07-03 20:51:00,2025-07-03 07:15:00,2025-07-03 20:51:00,DFW,BOM,738,On Time,597.55
1373,AC2372,2025-09-14 14:45:00,2025-09-14 23:57:00,2025-09-14 14:45:00,2025-09-14 23:57:00,SYD,JNB,388,On Time,860.2
1374,AC2373,2025-12-01 05:00:00,2025-12-01 10:42:00,2025-12-01 05:00:00,2025-12-01 10:42:00,FRA,JFK,77W,On Time,397.67
1375,AC2374,2025-04-15 22:30:00,2025-04-16 11:36:00,2025-04-15 22:30:00,2025-04-16 11:36:00,HKG,DXB,32N,On Time,848.96
1376,AC2375,2025-10-16 06:30:00,2025-10-16 20:18:00,,,ATL,SYD,321,Cancelled,616.46
1377,AC2376,2025-10-10 20:15:00,2025-10-11 01:09:00,2025-10-10 20:15:00,2025-10-11 01:09:00,FRA,NRT,321,On Time,149.55
1378,AC2377,2025-06-29 18:45:00,2025-06-30 00:03:00,2025-06-29 20:13:00,2025-06-30 01:31:00,LHR,FRA,738,Delayed,137.8
1379,AC2378,2025-04-11 22:45:00,2025-04-12 08:45:00,2025-04-12 01:36:00,2025-04-12 11:36:00,JFK,CDG,CR9,Delayed,520.2
1380,AC2379,2025-12-23 09:45:00,2025-12-23 20:03:00,2025-12-23 09:45:00,2025-12-23 20:03:00,BOM,DEL,789,On Time,215.93
1381,AC2380,2025-07-08 16:15:00,2025-07-08 22:03:00,2025-07-08 17:45:00,2025-07-08 23:33:00,LAX,JFK,388,Delayed,312.59
1382,AC2381,2025-07-31 22:00:00,2025-08-01 11:54:00,2025-07-31 22:00:00,2025-08-01 11:54:00,FRA,JFK,32N,On Time,717.46
1383,AC2382,2025-01-30 09:45:00,2025-01-30 13:33:00,2025-01-30 09:45:00,2025-01-30 13:33:00,NRT,SYD,321,On Time,410.22
1384,AC2383,2025-05-30 09:45:00,2025-05-30 17:15:00,2025-05-30 09:45:00,2025-05-30 17:15:00,DXB,BOM,32N,On Time,183.75
1385,AC2384,2025-04-16 20:30:00,2025-04-17 09:12:00,2025-04-16 22:53:00,2025-04-17 11:35:00,DFW,DEL,388,Delayed,711.9
1386,AC2385,2025-10-10 14:15:00,2025-10-10 22:21:00,2025-10-10 14:15:00,2025-10-10 22:21:00,YYZ,LHR,CR9,On Time,699.15
1387,AC2386,2025-06-27 18:45:00,2025-06-27 23:45:00,2025-06-27 18:45:00,2025-06-27 23:45:00,LHR,BLR,321,On Time,233.82
1388,AC2387,2025-06-06 22:15:00,2025-06-07 01:15:00,2025-06-07 02:06:00,2025-06-07 05:06:00,AMS,DFW,32N,Delayed,237.83
1389,AC2388,2025-08-14 19:00:00,2025-08-14 20:48:00,2025-08-14 20:39:00,2025-08-14 22:27:00,AMS,DEL,738,Delayed,350.71
1390,AC2389,2025-02-13 06:30:00,2025-02-13 18:42:00,2025-02-13 06:30:00,2025-02-13 18:42:00,BOM,DEL,CR9,On Time,135.64
1391,AC2390,2025-01-23 12:15:00,2025-01-23 18:27:00,2025-01-23 12:15:00,2025-01-23 18:27:00,BOM,DEL,789,On Time,561.97
1392,AC2391,2025-10-05 16:00:00,2025-10-06 04:54:00,2025-10-05 16:00:00,2025-10-06 04:54:00,DXB,BOM,321,On Time,399.06
1393,AC2392,2025-10-30 11:00:00,2025-10-30 16:48:00,2025-10-30 13:21:00,2025-10-30 19:09:00,SYD,DEL,77W,Delayed,838.57
1394,AC2393,2025-01-30 08:45:00,2025-01-30 22:09:00,,,HKG,GRU,738,Cancelled,358.56
1395,AC2394,2025-08-26 18:30:00,2025-08-26 22:00:00,2025-08-26 18:30:00,2025-08-26 22:00:00,AMS,HKG,388,On Time,738.88
1396,AC2395,2025-01-08 13:30:00,2025-01-08 16:06:00,2025-01-08 13:30:00,2025-01-08 16:06:00,YYZ,JFK,32N,On Time,570.53
1397,AC2396,2025-01-20 13:30:00,2025-01-20 18:24:00,2025-01-20 13:30:00,2025-01-20 18:24:00,DEL,DXB,789,On Time,662.02
1398,AC2397,2025-03-05 14:30:00,2025-03-06 02:24:00,2025-03-05 16:53:00,2025-03-06 04:47:00,HKG,SIN,321,Delayed,504.06
1399,AC2398,2025-01-19 16:45:00,2025-01-20 02:15:00,2025-01-19 16:45:00,2025-01-20 02:15:00,BLR,DEL,789,On Time,459.15
1400,AC2399,2025-05-22 22:30:00,2025-05-23 11:54:00,2025-05-22 22:30:00,2025-05-23 11:54:00,CDG,YYZ,321,On Time,334.15
